OVERALL INDIVIDUAL RESULTS:

EventKey,Pen,Position,Name,Team,Country,Time,DeltaTime,Distance,DeltaDistance,Points,Gender,UID,ARR,ARRBand,EventRating,EventRatingBand,AgeBand,NGB,NGB ID,UCI ID
"92646","1","1","Marcos Soriano","",ESP,"2336.474","0","25934.3","0","0",Bot,"Bot5093","1312","Platinum 1","1340","Platinum 1","","","",""
"92646","1","2","Elias Goossens","",BEL,"2365.232","28.758","25934.3","0","0",Bot,"Bot6644","1153","Gold 2","1167","Gold 2","","","",""
"92646","1","3","James Eastwood","Chaos",GBR,"2376.493","40.019","25934.3","0","0",Male,"212354980F57BA1B","1199","Gold 2","1254","Gold 3","40-44","British Cycling","1652049","10116817585"
"92646","1","4","Julian Simon","",BEL,"2377.208","40.733","25934.3","0","0",Bot,"Bot386","1203","Gold 3","1232","Gold 3","","","",""
"92646","1","5","Samarth Sarkar","",IND,"2377.471","40.997","25934.3","0","0",Bot,"Bot6254","1195","Gold 2","1209","Gold 3","","","",""
"92646","1","6","Tommy Parra","",USA,"2377.704","41.229","25934.3","0","0",Bot,"Bot4246","1129","Gold 2","1153","Gold 2","","","",""
"92646","1","7","Lynn Burnett","",ENG,"2377.711","41.237","25934.3","0","0",Bot,"Bot2885","1044","Gold 1","1047","Gold 1","","","",""
"92646","1","8","Major Conway","Capital",RSA,"2384.223","47.748","25934.3","0","0",Bot,"Bot9124","986","Silver 3","986","Silver 3","","","",""
"92646","1","9","Noel Bennett","",JAM,"2386.705","50.23","25934.3","0","0",Bot,"Bot1072","1045","Gold 1","1048","Gold 1","","","",""
"92646","1","10","Ulrik Andersson","eVOX",DEN,"2387.497","51.022","25934.3","0","0",Bot,"Bot7505","1142","Gold 2","1144","Gold 2","","","",""
"92646","1","11","Mehdi De","Fable",BEL,"2412.492","76.018","25934.3","0","0",Bot,"Bot4510","998","Silver 3","1015","Gold 1","","","",""
"92646","1","12","Tomislav Sinkovits","Orbit",SVK,"2414.971","78.496","25934.3","0","0",Bot,"Bot603","1116","Gold 2","1148","Gold 2","","","",""
"92646","1","13","Tobias Åström","AI Thunder",SWE,"2467.987","131.513","25934.3","0","0",Bot,"Bot1500","1019","Gold 1","1018","Gold 1","","","",""
"92646","1","14","Mārtiņš Kalniņš","True Form",LAT,"2468.957","132.482","25934.3","0","0",Bot,"Bot1415","1048","Gold 1","1055","Gold 1","","","",""
"92646","1","15","Hussein Al Azmi","",KUW,"2469.455","132.98","25934.3","0","0",Bot,"Bot3183","995","Silver 3","1001","Gold 1","","","",""
"92646","1","16","Boris Takac","",CZE,"2475.206","138.731","25934.3","0","0",Bot,"Bot9488","1216","Gold 3","1212","Gold 3","","","",""
"92646","1","17","Themba Mthethwa","HCOM",SWZ,"2475.455","138.98","25934.3","0","0",Bot,"Bot3901","1234","Gold 3","1238","Gold 3","","","",""
