OVERALL INDIVIDUAL RESULTS:

EventKey,Pen,Position,Name,Team,Country,Time,DeltaTime,Distance,DeltaDistance,Points,Gender,UID,ARR,ARRBand,EventRating,EventRatingBand,AgeBand,NGB,NGB ID,UCI ID
"94382","2","1","Tun Win","",MYA,"3531.471","0","37510.628","0","0",Bot,"Bot3159","1114","Gold 2","1130","Gold 2","","","",""
"94382","2","2","Richard Kramer","",NED,"3534.041","2.569","37510.628","0","0",Bot,"Bot4750","1271","Gold 3","1277","Gold 3","","","",""
"94382","2","3","Chad Moody","",RSA,"3534.775","3.303","37510.628","0","0",Bot,"Bot9782","1039","Gold 1","1044","Gold 1","","","",""
"94382","2","4","Eelis Pitkänen","",FIN,"3536.273","4.802","37510.628","0","0",Bot,"Bot2363","1202","Gold 3","1184","Gold 2","","","",""
"94382","2","5","Branko Ljubojević","",SVK,"3536.311","4.84","37510.628","0","0",Bot,"Bot7765","1164","Gold 2","1180","Gold 2","","","",""
"94382","2","6","Georges Jackson","Aspire",CAN,"3536.386","4.915","37510.628","0","0",Bot,"Bot5629","1106","Gold 2","1115","Gold 2","","","",""
"94382","2","7","Leopoldo Nunez","",ENG,"3536.812","5.341","37510.628","0","0",Bot,"Bot5694","1147","Gold 2","1143","Gold 2","","","",""
"94382","2","8","Keven Kaiser","",GER,"3537.231","5.76","37510.628","0","0",Bot,"Bot5884","1153","Gold 2","1165","Gold 2","","","",""
"94382","2","9","Mohamed Silva","Douvan",ESP,"3537.355","5.883","37510.628","0","0",Bot,"Bot3136","1114","Gold 2","1110","Gold 2","","","",""
"94382","2","10","Santino Juarez","eVOX",ARG,"3610.768","79.296","37510.628","0","0",Bot,"Bot8905","1118","Gold 2","1115","Gold 2","","","",""
"94382","2","11","Eigil Svendsen","",DEN,"3611.273","79.801","37510.628","0","0",Bot,"Bot1060","852","Silver 2","856","Silver 2","","","",""
"94382","2","12","Ulyana Miroshnichenko","Saint",UKR,"3611.432","79.961","37510.628","0","0",Bot,"Bot8632","911","Silver 3","907","Silver 3","","","",""
"94382","2","13","Shivansh Khanna","Formix",IND,"3643.742","112.27","37510.628","0","0",Bot,"Bot417","1059","Gold 1","1074","Gold 1","","","",""
"94382","2","14","Syed Ibrahim","",UAE,"3653.478","122.007","37510.628","0","0",Bot,"Bot3741","1082","Gold 1","1080","Gold 1","","","",""
"94382","2","15","Jess Benitez","",NZL,"3657.182","125.71","37510.628","0","0",Bot,"Bot1658","953","Silver 3","976","Silver 3","","","",""
"94382","2","16","Emmanuel Contreras","",COL,"3657.221","125.749","37510.628","0","0",Bot,"Bot44","1080","Gold 1","1059","Gold 1","","","",""
"94382","2","17","Seppo Oksanen","",FIN,"3658.458","126.987","37510.628","0","0",Bot,"Bot6458","1092","Gold 1","1059","Gold 1","","","",""
"94382","2","18","Maria Carrillo","",ESP,"3658.846","127.375","37510.628","0","0",Bot,"Bot168","926","Silver 3","909","Silver 3","","","",""
"94382","2","19","Josiane Irakoze","",RWA,"3659.34","127.868","37510.628","0","0",Bot,"Bot6952","862","Silver 2","866","Silver 2","","","",""
"94382","2","20","Darryl Powell","",NZL,"3773.243","241.772","37510.628","0","0",Bot,"Bot7790","917","Silver 3","943","Silver 3","","","",""
"94382","2","21","Benjamin Healy","Aria Olefson",IRL,"3774.487","243.016","37510.628","0","0",Bot,"Bot628","878","Silver 2","890","Silver 2","","","",""
