OVERALL INDIVIDUAL RESULTS:

EventKey,Pen,Position,Name,Team,Country,Time,DeltaTime,Distance,DeltaDistance,Points,Gender,UID,ARR,ARRBand,EventRating,EventRatingBand,AgeBand,NGB,NGB ID,UCI ID
"92226","1","1","Ryan Yates","Allkin Racing",USA,"2915.233","0","36521.41","0","0",Male,"2FDBB5DD4345DCB5","1265","Gold 3","1303","Platinum 1","40-44","","",""
"92226","1","2","Edgars Krūmiņš","",LAT,"2916.219","0.986","36521.41","0","0",Bot,"Bot1154","1375","Platinum 1","1419","Platinum 2","","","",""
"92226","1","3","Antoine Barbier","",FRA,"2943.456","28.223","36521.41","0","0",Bot,"Bot4357","1332","Platinum 1","1365","Platinum 1","","","",""
"92226","1","4","Daniel Nilsson","",SWE,"2948.233","33","36521.41","0","0",Bot,"Bot7743","1221","Gold 3","1211","Gold 3","","","",""
"92226","1","5","Clint Gonzalez","Optech",USA,"2949.71","34.477","36521.41","0","0",Bot,"Bot1018","1053","Gold 1","1085","Gold 1","","","",""
"92226","1","6","Maui Vaihotu","",EAS,"2963.747","48.514","36521.41","0","0",Bot,"Bot4799","1186","Gold 2","1212","Gold 3","","","",""
"92226","1","7","Kenneth Pettersson","Ampex",SWE,"2965.462","50.229","36521.41","0","0",Bot,"Bot5714","1330","Platinum 1","1293","Gold 3","","","",""
"92226","1","8","Mika Walter","Kumori",GER,"2965.464","50.23","36521.41","0","0",Bot,"Bot9640","1258","Gold 3","1244","Gold 3","","","",""
"92226","1","9","Arjan Peters","Roklit",NED,"2965.713","50.48","36521.41","0","0",Bot,"Bot2612","1199","Gold 2","1192","Gold 2","","","",""
"92226","1","10","Tomislav Sinkovits","Orbit",SVK,"2965.977","50.744","36521.41","0","0",Bot,"Bot603","1110","Gold 2","1153","Gold 2","","","",""
"92226","1","11","Louis Pierre","",GDL,"2966.229","50.996","36521.41","0","0",Bot,"Bot5545","1161","Gold 2","1170","Gold 2","","","",""
"92226","1","12","Santino Juarez","eVOX",ARG,"2966.246","51.013","36521.41","0","0",Bot,"Bot8905","1110","Gold 2","1106","Gold 2","","","",""
"92226","1","13","Sher Pillai","Pioma",UAE,"2966.45","51.217","36521.41","0","0",Bot,"Bot8638","1105","Gold 2","1133","Gold 2","","","",""
"92226","1","14","Adrian Lorenzo","Dashix",ESP,"2966.723","51.49","36521.41","0","0",Bot,"Bot8311","1081","Gold 1","1087","Gold 1","","","",""
"92226","1","15","Jonathan Berger","Optech",SUI,"2966.985","51.752","36521.41","0","0",Bot,"Bot6618","1128","Gold 2","1132","Gold 2","","","",""
"92226","1","16","Fletcher Parra","",RSA,"2969.707","54.474","36521.41","0","0",Bot,"Bot5873","1057","Gold 1","1057","Gold 1","","","",""
"92226","1","17","Glen Dupuis","",CAN,"2969.742","54.509","36521.41","0","0",Bot,"Bot89","1098","Gold 1","1095","Gold 1","","","",""
"92226","1","18","Jochen Herrmann","",AUT,"2970.22","54.987","36521.41","0","0",Bot,"Bot1087","1074","Gold 1","1071","Gold 1","","","",""
"92226","1","19","Andrej Pliskin","",SVK,"2970.222","54.989","36521.41","0","0",Bot,"Bot2382","1051","Gold 1","1062","Gold 1","","","",""
"92226","1","20","Philippe Masson","",FRA,"2970.229","54.995","36521.41","0","0",Bot,"Bot9243","1027","Gold 1","1037","Gold 1","","","",""
"92226","1","21","Moritz Friedrich","Kumori",GER,"2970.247","55.014","36521.41","0","0",Bot,"Bot340","1084","Gold 1","1101","Gold 2","","","",""
"92226","1","22","Zichen Law","Aguda",CHN,"2970.484","55.251","36521.41","0","0",Bot,"Bot633","1032","Gold 1","1060","Gold 1","","","",""
"92226","1","23","Haneul Yun","",KOR,"2970.73","55.497","36521.41","0","0",Bot,"Bot8164","1062","Gold 1","1052","Gold 1","","","",""
"92226","1","24","Oliwier Jasiński","",POL,"2970.735","55.502","36521.41","0","0",Bot,"Bot3595","1088","Gold 1","1080","Gold 1","","","",""
"92226","1","25","Eemil Saarinen","Saitama",FIN,"2970.979","55.746","36521.41","0","0",Bot,"Bot2634","1106","Gold 2","1122","Gold 2","","","",""
"92226","1","26","Mohammad Martel","",CAN,"2970.989","55.756","36521.41","0","0",Bot,"Bot6459","1000","Gold 1","1048","Gold 1","","","",""
"92226","1","27","Isaiah Villanueva","",USA,"2971.206","55.973","36521.41","0","0",Bot,"Bot7689","1108","Gold 2","1078","Gold 1","","","",""
